#class tools::wcsv::ntuple
#title Photons
#separator 44
#vector_separator 59
#column int iEvent
#column double PosX
#column double PosY
#column double PosZ
#column double fEnergyDeposited
5,1.38962,3.51524,11.65,0
5,1.39,3.51692,11.6559,0
5,1.39026,3.51807,11.66,0
5,1.3907,3.52,11.6668,0
5,1.39091,3.52091,11.67,0
5,1.39155,3.52374,11.68,0
5,1.3922,3.52658,11.69,0
5,1.39284,3.52942,11.7,0
5,1.39298,3.53,11.7021,0
5,1.39349,3.53225,11.71,0
5,1.39413,3.53509,11.72,0
5,1.39478,3.53792,11.73,0
5,1.39525,3.54,11.7373,0
5,1.39542,3.54076,11.74,0
5,1.39607,3.54359,11.75,0
5,1.39671,3.54643,11.76,0
5,1.39736,3.54927,11.77,0
5,1.39752,3.55,11.7726,0
5,1.398,3.5521,11.78,0
5,1.39865,3.55494,11.79,0
5,1.39929,3.55777,11.8,0
5,1.3998,3.56,11.8079,0
5,1.39994,3.56061,11.81,0
5,1.4,3.56088,11.811,0
5,1.40058,3.56344,11.82,0
5,1.40123,3.56628,11.83,0
5,1.40187,3.56912,11.84,0
5,1.40207,3.57,11.8431,0
5,1.40252,3.57195,11.85,0
5,1.40316,3.57479,11.86,0
5,1.40381,3.57762,11.87,0
5,1.40435,3.58,11.8784,0
5,1.40445,3.58046,11.88,0
5,1.4051,3.58329,11.89,0
5,1.40574,3.58613,11.9,0
5,1.40639,3.58897,11.91,0
5,1.40662,3.59,11.9136,0
5,1.40703,3.5918,11.92,0
5,1.40768,3.59464,11.93,0
5,1.40832,3.59747,11.94,0
5,1.4089,3.6,11.9489,0
5,1.40897,3.60031,11.95,0
5,1.40961,3.60314,11.96,0
5,1.41,3.60484,11.966,0
5,1.41026,3.60598,11.97,0
5,1.4109,3.60882,11.98,0
5,1.41117,3.61,11.9842,0
5,1.41155,3.61165,11.99,0
5,1.41219,3.61449,12,0
5,1.41284,3.61732,12.01,0
5,1.41345,3.62,12.0194,0
5,1.41348,3.62016,12.02,0
5,1.41413,3.62299,12.03,0
5,1.41477,3.62583,12.04,0
5,1.41542,3.62867,12.05,0
5,1.41572,3.63,12.0547,0
5,1.41606,3.6315,12.06,0
5,1.41671,3.63434,12.07,0
5,1.41735,3.63717,12.08,0
5,1.418,3.64,12.09,0
5,1.418,3.64001,12.09,0
5,1.41864,3.64284,12.1,0
5,1.41929,3.64568,12.11,0
5,1.41993,3.64852,12.12,0
5,1.42,3.6488,12.121,0
5,1.42027,3.65,12.1252,0
5,1.42058,3.65135,12.13,0
5,1.42122,3.65419,12.14,0
5,1.42187,3.65702,12.15,0
5,1.42251,3.65986,12.16,0
5,1.42255,3.66,12.1605,0
5,1.42316,3.66269,12.17,0
5,1.4238,3.66553,12.18,0
5,1.42445,3.66837,12.19,0
5,1.42482,3.67,12.1958,0
5,1.42509,3.6712,12.2,0
5,1.42574,3.67404,12.21,0
5,1.42638,3.67687,12.22,0
5,1.42703,3.67971,12.23,0
5,1.4271,3.68,12.231,0
5,1.42767,3.68254,12.24,0
5,1.42832,3.68538,12.25,0
5,1.42896,3.68822,12.26,0
5,1.42937,3.69,12.2663,0
5,1.42961,3.69105,12.27,0
5,1.43,3.69277,12.276,0
5,1.43025,3.69389,12.28,0
5,1.4309,3.69672,12.29,0
5,1.43155,3.69956,12.3,0
5,1.43165,3.7,12.3016,0
5,1.43219,3.70239,12.31,0
5,1.43284,3.70523,12.32,0
5,1.43348,3.70807,12.33,0
5,1.43392,3.71,12.3368,0
5,1.43413,3.7109,12.34,0
5,1.43477,3.71374,12.35,0
5,1.43542,3.71657,12.36,0
5,1.43606,3.71941,12.37,0
5,1.43619,3.72,12.3721,0
5,1.43671,3.72224,12.38,0
5,1.43735,3.72508,12.39,0
5,1.438,3.72792,12.4,0
5,1.43847,3.73,12.4074,0
5,1.43864,3.73075,12.41,0
5,1.43929,3.73359,12.42,0
5,1.43993,3.73642,12.43,0
5,1.44,3.73673,12.4311,0
5,1.44058,3.73926,12.44,0
5,1.44074,3.74,12.4426,0
5,1.44122,3.74209,12.45,0
5,1.44187,3.74493,12.46,0
5,1.44251,3.74777,12.47,0
5,1.44302,3.75,12.4779,0
5,1.44316,3.7506,12.48,0
5,1.4438,3.75344,12.49,0
5,1.44445,3.75627,12.5,0
5,1.44509,3.75911,12.51,0
5,1.44529,3.76,12.5131,0
5,1.44574,3.76194,12.52,0
5,1.44638,3.76478,12.53,0
5,1.44703,3.76761,12.54,0
5,1.44757,3.77,12.5484,0
5,1.44767,3.77045,12.55,0
5,1.44832,3.77329,12.56,0
5,1.44896,3.77612,12.57,0
5,1.44961,3.77896,12.58,0
5,1.44984,3.78,12.5837,0
5,1.45,3.78069,12.5861,0
5,1.45025,3.78179,12.59,0
5,1.4509,3.78463,12.6,0
5,1.45154,3.78746,12.61,0
5,1.45212,3.79,12.6189,0
5,1.45219,3.7903,12.62,0
5,1.45283,3.79314,12.63,0
5,1.45348,3.79597,12.64,0
5,1.45412,3.79881,12.65,0
5,1.45439,3.8,12.6542,0
5,1.45477,3.80164,12.66,0
5,1.45541,3.80448,12.67,0
5,1.45606,3.80731,12.68,0
5,1.45667,3.81,12.6895,0
5,1.4567,3.81015,12.69,0
5,1.45735,3.81299,12.7,0
